strategy,asset,direction,combos,shp_def,shp_wfo,shp_rnd,tot_def,tot_wfo,tot_rnd,is_shp
momentum,XRP,long,16,0.6956655967377101,0.38405595426589983,1.1095872981476402,124.54576582710581,17.851924208868454,403.1751611952765,2.1604104060814318
momentum,XRP,short,16,-0.5289979246479066,-1.1811029503211938,-0.2921708987441292,-51.7227847842354,-80.07077682209392,-41.20871620093821,1.7028513705178396
momentum,DOGE,long,16,0.3890260902716911,0.45132271545068936,0.30093321876470924,8.21037591766849,32.7250933058935,-25.743103857263705,1.9008422922351658
momentum,DOGE,short,16,-0.5821807988855444,-0.36147505149802167,-0.1184177601054254,-73.66672850610334,-60.545919447953246,-43.94878041555439,1.8057827571869551
momentum,ADA,long,16,0.30440251106324245,0.32761713930114866,0.22397834160546776,0.4628672633629094,5.09225045243038,-15.465310503313956,1.9220827948859927
momentum,ADA,short,16,-0.24486897407294977,-0.10356863456827278,0.06679838873144503,-53.64886213396517,-39.902448213906396,-24.8095011131933,1.814014354492276
momentum,AVAX,long,16,0.2598813245878826,0.3497470497182992,0.5875495922224856,-16.002987600861086,3.471602988485256,94.0019169639659,2.0518619515988883
momentum,AVAX,short,16,-0.10817886703025743,0.3383371857953235,0.37948569796980475,-53.401281798533006,11.369898603844453,18.610064770636114,2.1325317843670364
momentum,LINK,long,16,0.08327736245864426,-0.039512688751706805,-0.23685885681707097,-30.994077050952473,-43.929913344352386,-68.96974731801365,2.1259347943617
momentum,LINK,short,16,-0.9120804697053114,-0.9442383557269306,-0.3636310540303459,-84.39086420000882,-86.58200184237394,-61.976097769864054,1.4324808943862513
volume_weighted,BTC,long,9,0.5480596840863659,0.1812076410316989,0.312064721003725,45.68198309958211,2.9358249876947573,18.69340809105737,2.3932753608675394
volume_weighted,BTC,short,9,-0.7505173813906221,-1.0678454738183638,-0.7504876915051076,-72.72695746946658,-76.63467359273625,-70.16937151578513,0.5965949009867946
volume_weighted,ETH,long,9,0.6963863324002604,0.5146035727013646,0.8594867461916172,109.63006906593411,55.675953935759125,185.37176124401836,2.678799502513316
volume_weighted,ETH,short,9,0.010885615956888105,0.37060180473165977,0.17511690575137157,-25.529391224036967,25.82849392292097,-4.725351940561417,1.6709686257786984
volume_weighted,SOL,long,9,0.9376912589809303,0.515996275235262,1.0130221808514783,293.4172576369964,62.07157941221584,351.78033460450354,2.2740747802005092
volume_weighted,SOL,short,9,-0.3533965011070738,-0.748948189809172,-0.22338274025585325,-74.76320423829137,-86.93933022933302,-67.30727176164211,1.0679119463794333
volume_weighted,XRP,long,9,0.538646897532914,0.5749548865810056,0.02437133516092935,65.15040936074308,76.29838424332802,-36.42933619311992,1.6305042624694799
volume_weighted,XRP,short,9,-0.603694991587666,-1.1079880242541666,-0.8315673486433438,-60.07075747974452,-78.6645961938286,-74.46684335422195,1.1785880441115808
